,timestamp,close_price
426,6/15/2020 11:29,301.78
427,6/15/2020 11:30,301.64
428,6/15/2020 11:31,301.45
429,6/15/2020 11:32,301.78
430,6/15/2020 11:33,301.95
431,6/15/2020 11:34,301.5
432,6/15/2020 11:35,301.83
433,6/15/2020 11:36,301.86
434,6/15/2020 11:37,302.16
435,6/15/2020 11:38,301.99
436,6/15/2020 11:39,301.97
437,6/15/2020 11:40,302.22
438,6/15/2020 11:41,302.04
439,6/15/2020 11:42,301.7
440,6/15/2020 11:43,301.49
441,6/15/2020 11:44,301.27
442,6/15/2020 11:45,301.22
443,6/15/2020 11:46,301.3
444,6/15/2020 11:47,301.22
445,6/15/2020 11:48,301.14
446,6/15/2020 11:49,301.46
447,6/15/2020 11:50,301.64
448,6/15/2020 11:51,301.81
449,6/15/2020 11:52,301.66
450,6/15/2020 11:53,301.27
451,6/15/2020 11:54,301.2
452,6/15/2020 11:55,301.46
453,6/15/2020 11:56,301.69
454,6/15/2020 11:57,301.72
455,6/15/2020 11:58,302.09
456,6/15/2020 11:59,301.92
457,6/15/2020 12:00,301.82
458,6/15/2020 12:01,302.58
459,6/15/2020 12:02,302.76
460,6/15/2020 12:03,303.01
461,6/15/2020 12:04,303.07
462,6/15/2020 12:05,303.09
463,6/15/2020 12:06,303.01
464,6/15/2020 12:07,303.27
465,6/15/2020 12:08,303.08
466,6/15/2020 12:09,303.19
467,6/15/2020 12:10,303.23
468,6/15/2020 12:11,303.09
469,6/15/2020 12:12,303.09
470,6/15/2020 12:13,303.06
471,6/15/2020 12:14,302.98
472,6/15/2020 12:15,303.04
473,6/15/2020 12:16,303.16
474,6/15/2020 12:17,303.25
475,6/15/2020 12:18,303.45
476,6/15/2020 12:19,303.49
477,6/15/2020 12:20,303.43
478,6/15/2020 12:21,303.48
479,6/15/2020 12:22,303.59
480,6/15/2020 12:23,303.67
481,6/15/2020 12:24,303.74
482,6/15/2020 12:25,303.68
483,6/15/2020 12:26,303.69
484,6/15/2020 12:27,303.68
485,6/15/2020 12:28,303.65
486,6/15/2020 12:29,303.56
487,6/15/2020 12:30,303.44
488,6/15/2020 12:31,303.27
489,6/15/2020 12:32,303.17
490,6/15/2020 12:33,303.26
491,6/15/2020 12:34,303.12
492,6/15/2020 12:35,303.46
493,6/15/2020 12:36,303.52
494,6/15/2020 12:37,303.48
495,6/15/2020 12:38,303.58
496,6/15/2020 12:39,303.58
497,6/15/2020 12:40,303.74
498,6/15/2020 12:41,303.67
499,6/15/2020 12:42,303.77
500,6/15/2020 12:43,303.74
501,6/15/2020 12:44,303.67
502,6/15/2020 12:45,303.53
503,6/15/2020 12:46,303.65
504,6/15/2020 12:47,304.01
505,6/15/2020 12:48,304.12
506,6/15/2020 12:49,303.98
507,6/15/2020 12:50,303.97
508,6/15/2020 12:51,303.9
509,6/15/2020 12:52,303.74
510,6/15/2020 12:53,304.07
511,6/15/2020 12:54,304.09
512,6/15/2020 12:55,303.97
513,6/15/2020 12:56,304.03
514,6/15/2020 12:57,303.94
515,6/15/2020 12:58,304.22
516,6/15/2020 12:59,304.37
517,6/15/2020 13:00,304.23
518,6/15/2020 13:01,304.22
519,6/15/2020 13:02,304.24
520,6/15/2020 13:03,304.43
521,6/15/2020 13:04,304.52
522,6/15/2020 13:05,304.5
523,6/15/2020 13:06,304.51
524,6/15/2020 13:07,304.59
525,6/15/2020 13:08,304.65
526,6/15/2020 13:09,304.87
527,6/15/2020 13:10,304.93
528,6/15/2020 13:11,304.75
529,6/15/2020 13:12,304.8
530,6/15/2020 13:13,304.92
531,6/15/2020 13:14,304.88
532,6/15/2020 13:15,304.91
533,6/15/2020 13:16,305.03
534,6/15/2020 13:17,305.24
535,6/15/2020 13:18,304.75
536,6/15/2020 13:19,304.73
537,6/15/2020 13:20,304.88
538,6/15/2020 13:21,304.75
539,6/15/2020 13:22,304.52
540,6/15/2020 13:23,304.45
541,6/15/2020 13:24,304.39
542,6/15/2020 13:25,304.41
543,6/15/2020 13:26,304.44
544,6/15/2020 13:27,304.33
545,6/15/2020 13:28,304.54
546,6/15/2020 13:29,304.46
547,6/15/2020 13:30,304.35
548,6/15/2020 13:31,304.05
549,6/15/2020 13:32,304.27
550,6/15/2020 13:33,304.2
551,6/15/2020 13:34,304.19
552,6/15/2020 13:35,304.45
553,6/15/2020 13:36,304.57
554,6/15/2020 13:37,304.71
555,6/15/2020 13:38,304.51
556,6/15/2020 13:39,304.62
557,6/15/2020 13:40,304.62
558,6/15/2020 13:41,304.48
559,6/15/2020 13:42,304.27
560,6/15/2020 13:43,304.12
561,6/15/2020 13:44,304.22
562,6/15/2020 13:45,304.09
563,6/15/2020 13:46,304.09
564,6/15/2020 13:47,303.95
565,6/15/2020 13:48,303.91
566,6/15/2020 13:49,303.83
567,6/15/2020 13:50,304.02
568,6/15/2020 13:51,304.14
569,6/15/2020 13:52,304.25
570,6/15/2020 13:53,304.46
571,6/15/2020 13:54,304.21
572,6/15/2020 13:55,304.12
573,6/15/2020 13:56,304.18
574,6/15/2020 13:57,304.17
575,6/15/2020 13:58,304.04
576,6/15/2020 13:59,304.06
577,6/15/2020 14:00,305.2
578,6/15/2020 14:01,305.91
579,6/15/2020 14:02,306.26
580,6/15/2020 14:03,306.32
581,6/15/2020 14:04,306.57
582,6/15/2020 14:05,306.96
583,6/15/2020 14:06,307.14
584,6/15/2020 14:07,307.41
585,6/15/2020 14:08,307.26
586,6/15/2020 14:09,306.95
587,6/15/2020 14:10,307.08
588,6/15/2020 14:11,306.7
589,6/15/2020 14:12,306.94
590,6/15/2020 14:13,307.15
591,6/15/2020 14:14,307.18
592,6/15/2020 14:15,307.69
593,6/15/2020 14:16,307.77
594,6/15/2020 14:17,308.07
595,6/15/2020 14:18,308.07
596,6/15/2020 14:19,307.98
597,6/15/2020 14:20,307.89
598,6/15/2020 14:21,307.78
599,6/15/2020 14:22,307.42
600,6/15/2020 14:23,307.63
601,6/15/2020 14:24,307.98
602,6/15/2020 14:25,308.07
603,6/15/2020 14:26,307.94
604,6/15/2020 14:27,307.79
605,6/15/2020 14:28,307.77
606,6/15/2020 14:29,307.9
607,6/15/2020 14:30,307.67
608,6/15/2020 14:31,307.16
609,6/15/2020 14:32,307.36
610,6/15/2020 14:33,307.33
611,6/15/2020 14:34,306.96
612,6/15/2020 14:35,307.24
613,6/15/2020 14:36,307.42
614,6/15/2020 14:37,307.46
615,6/15/2020 14:38,307.39
616,6/15/2020 14:39,307.31
617,6/15/2020 14:40,307.53
618,6/15/2020 14:41,307.52
619,6/15/2020 14:42,307.61
620,6/15/2020 14:43,307.51
621,6/15/2020 14:44,307.03
622,6/15/2020 14:45,307.39
623,6/15/2020 14:46,307.45
624,6/15/2020 14:47,307.31
625,6/15/2020 14:48,307.21
626,6/15/2020 14:49,307.33
627,6/15/2020 14:50,307.34
628,6/15/2020 14:51,306.81
629,6/15/2020 14:52,306.76
630,6/15/2020 14:53,306.68
631,6/15/2020 14:54,306.74
632,6/15/2020 14:55,306.91
633,6/15/2020 14:56,306.78
634,6/15/2020 14:57,306.91
635,6/15/2020 14:58,306.94
636,6/15/2020 14:59,306.73
637,6/15/2020 15:00,306.98
638,6/15/2020 15:01,307.25
639,6/15/2020 15:02,307.46
640,6/15/2020 15:03,307.65
641,6/15/2020 15:04,307.46
642,6/15/2020 15:05,306.98
643,6/15/2020 15:06,307.08
644,6/15/2020 15:07,307.03
645,6/15/2020 15:08,307.25
646,6/15/2020 15:09,307.14
647,6/15/2020 15:10,307.42
648,6/15/2020 15:11,307.52
649,6/15/2020 15:12,307.22
650,6/15/2020 15:13,307.26
651,6/15/2020 15:14,307.29
652,6/15/2020 15:15,307.42
653,6/15/2020 15:16,307.34
654,6/15/2020 15:17,307.23
655,6/15/2020 15:18,306.87
656,6/15/2020 15:19,306.86
657,6/15/2020 15:20,306.9
658,6/15/2020 15:21,306.29
659,6/15/2020 15:22,306.56
660,6/15/2020 15:23,306.68
661,6/15/2020 15:24,306.79
662,6/15/2020 15:25,306.88
663,6/15/2020 15:26,306.3
664,6/15/2020 15:27,306.19
665,6/15/2020 15:28,306.02
666,6/15/2020 15:29,305.9
667,6/15/2020 15:30,305.76
668,6/15/2020 15:31,305.51
669,6/15/2020 15:32,305.44
670,6/15/2020 15:33,305.25
671,6/15/2020 15:34,305.2
672,6/15/2020 15:35,305.1
673,6/15/2020 15:36,304.86
674,6/15/2020 15:37,305.21
675,6/15/2020 15:38,305.47
676,6/15/2020 15:39,305.27
677,6/15/2020 15:40,305.07
678,6/15/2020 15:41,305.31
679,6/15/2020 15:42,305.61
680,6/15/2020 15:43,305.61
681,6/15/2020 15:44,305.66
682,6/15/2020 15:45,305.65
683,6/15/2020 15:46,305.78
684,6/15/2020 15:47,305.95
685,6/15/2020 15:48,305.69
686,6/15/2020 15:49,305.8
687,6/15/2020 15:50,306.13
688,6/15/2020 15:51,306.57
689,6/15/2020 15:52,306.58
690,6/15/2020 15:53,306.53
691,6/15/2020 15:54,306.31
692,6/15/2020 15:55,306.47
693,6/15/2020 15:56,306.5
694,6/15/2020 15:57,306.41
695,6/15/2020 15:58,306.35
696,6/15/2020 15:59,307.03
697,6/15/2020 16:00,307.05
698,6/15/2020 16:15,307.22
699,6/15/2020 16:16,307.3
700,6/15/2020 16:17,307.27
701,6/15/2020 16:18,307.27
702,6/15/2020 16:19,307.21
703,6/15/2020 16:20,307.16
704,6/15/2020 16:21,307.03
705,6/15/2020 16:22,307.1
706,6/15/2020 16:23,307.2
707,6/15/2020 16:24,307.24
708,6/15/2020 16:25,307.45
709,6/15/2020 16:26,307.6
710,6/15/2020 16:27,307.43
711,6/15/2020 16:28,307.38
712,6/15/2020 16:29,307.71
713,6/15/2020 16:30,307.7
714,6/15/2020 16:31,307.62
715,6/15/2020 16:32,307.61
716,6/15/2020 16:33,307.6
717,6/15/2020 16:34,307.59
718,6/15/2020 16:35,307.65
719,6/15/2020 16:36,307.64
720,6/15/2020 16:37,307.61
721,6/15/2020 16:38,307.51
722,6/15/2020 16:39,307.5
723,6/15/2020 16:40,307.51
724,6/15/2020 16:41,307.53
725,6/15/2020 16:42,307.47
726,6/15/2020 16:43,307.5
727,6/15/2020 16:44,307.48
728,6/15/2020 16:45,307.7
729,6/15/2020 16:46,307.72
730,6/15/2020 16:47,307.72
731,6/15/2020 16:48,307.75
732,6/15/2020 16:49,307.86
733,6/15/2020 16:50,307.92
734,6/15/2020 16:51,307.77
735,6/15/2020 16:52,307.8
736,6/15/2020 16:53,307.85
737,6/15/2020 16:54,307.05
738,6/15/2020 16:55,307.95
739,6/15/2020 16:56,307.89
740,6/15/2020 16:57,307.95
741,6/15/2020 16:58,307.84
742,6/15/2020 16:59,307.87
743,6/15/2020 17:00,307.84
